image_id,chest,arm,side,zone,overlap,position,size,seed,orig_w,orig_h,crop_x0,crop_y0,crop_side,scale,lung_pct,lung_x0,lung_y0,lung_x1,lung_y1,cx,cy,mask_x0,mask_y0,mask_x1,mask_y1,mask_px_requested,mask_px_achieved,edit_inside,local_std,edit_norm,cnr,structure_density,density_spread,det_edited,det_background,gain,n_boxes,coord_space,prompt,skip_ratio,guidance,steps
c0015_left_lower_clear_large,c0015,lesion,left,lower,clear,medial,large,1057675604,2828,2320,254,0,2320,0.22069,50,0.1348,0.1211,0.4883,0.7793,0.3519,0.6345,0.2796,0.5622,0.4241,0.7068,74,74.0,38.63,49.85,0.7749,0.9958,0.5709,0.1693,0.9749,0.0,0.9749,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0015_left_lower_clear_large__null,c0015,null_edit,left,lower,clear,medial,large,1057675604,2828,2320,254,0,2320,0.22069,50,0.1348,0.1211,0.4883,0.7793,0.3519,0.6345,0.2796,0.5622,0.4241,0.7068,74,74.0,17.57,49.85,0.3525,0.0076,0.5709,0.1693,0.0,0.0,0.0,3,fraction_of_image,"Normal right lung parenchyma, no focal abnormality",0.3,7.5,200
c0015_left_lower_moderate_large,c0015,lesion,left,lower,moderate,lateral,large,355726578,2828,2320,254,0,2320,0.22069,50,0.1348,0.1211,0.4883,0.7793,0.2712,0.6345,0.1989,0.5622,0.3434,0.7068,74,74.0,49.25,49.69,0.9912,1.3586,0.6071,0.1693,0.9812,0.0,0.9812,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0015_left_lower_on_structure_large,c0015,lesion,left,lower,on_structure,lateral,large,893260345,2828,2320,254,0,2320,0.22069,50,0.1348,0.1211,0.4883,0.7793,0.2106,0.6345,0.1384,0.5622,0.2829,0.7068,74,74.0,10.97,59.8,0.1834,0.188,0.6549,0.1693,0.0,0.0,0.0,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_upper_clear_small,c0015,lesion,right,upper,clear,medial,small,277797743,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.7151,0.2794,0.6692,0.2335,0.761,0.3253,47,47.0,68.97,25.73,2.6805,3.7428,0.5166,0.9163,0.9752,0.0,0.9752,6,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_upper_moderate_small,c0015,lesion,right,upper,moderate,medial,small,176285250,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.6523,0.2794,0.6064,0.2335,0.6982,0.3253,47,47.0,77.83,44.21,1.7606,2.1288,0.7613,0.9163,0.53,0.0,0.53,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_upper_on_structure_small,c0015,lesion,right,upper,on_structure,lateral,small,1070796472,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.8407,0.2794,0.7948,0.2335,0.8866,0.3253,47,47.0,12.06,51.14,0.2358,0.298,1.1497,0.9163,0.0,0.0,0.0,0,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_upper_clear_medium,c0015,lesion,right,upper,clear,medial,medium,610323377,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.7402,0.2794,0.6816,0.2208,0.7988,0.338,60,60.0,68.02,37.36,1.8206,2.4681,0.5316,0.7686,0.9783,0.0,0.9783,6,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_upper_moderate_medium,c0015,lesion,right,upper,moderate,medial,medium,59514222,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.6616,0.2794,0.603,0.2208,0.7202,0.338,60,60.0,79.51,50.59,1.5714,1.9455,0.713,0.7686,0.9267,0.0,0.9267,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_upper_on_structure_medium,c0015,lesion,right,upper,on_structure,lateral,medium,41912050,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.8301,0.2794,0.7715,0.2208,0.8887,0.338,60,60.0,18.91,54.63,0.3461,0.3645,1.0705,0.7686,0.0,0.0,0.0,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_upper_clear_large,c0015,lesion,right,upper,clear,medial,large,1336753691,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.7402,0.2794,0.668,0.2071,0.8125,0.3517,74,74.0,64.23,49.6,1.295,1.766,0.5451,0.6458,0.9319,0.0,0.9319,6,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_upper_clear_large__null,c0015,null_edit,right,upper,clear,medial,large,1336753691,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.7402,0.2794,0.668,0.2071,0.8125,0.3517,74,74.0,9.9,49.6,0.1997,0.212,0.5451,0.6458,0.0539,0.0,0.0539,3,fraction_of_image,"Normal left lung parenchyma, no focal abnormality",0.3,7.5,200
c0015_right_upper_moderate_large,c0015,lesion,right,upper,moderate,medial,large,1259010063,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.6717,0.2794,0.5994,0.2071,0.7439,0.3517,74,74.0,74.96,53.23,1.4081,1.8587,0.6721,0.6458,0.8438,0.0,0.8438,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_upper_on_structure_large,c0015,lesion,right,upper,on_structure,lateral,large,1820615529,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.8186,0.2794,0.7463,0.2071,0.8909,0.3517,74,74.0,31.64,55.22,0.5729,0.7337,1.0104,0.6458,0.8453,0.0,0.8453,5,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_mid_clear_small,c0015,lesion,right,mid,clear,medial,small,27887830,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.7277,0.4834,0.6818,0.4375,0.7736,0.5293,47,47.0,35.31,33.55,1.0523,1.4181,0.3738,0.7561,0.1054,0.0,0.1054,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_mid_moderate_small,c0015,lesion,right,mid,moderate,medial,small,116380639,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.6774,0.4834,0.6315,0.4375,0.7233,0.5293,47,47.0,42.03,37.94,1.1077,1.5407,0.7068,0.7561,0.1061,0.0,0.1061,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_mid_on_structure_small,c0015,lesion,right,mid,on_structure,lateral,small,1733252914,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.8407,0.4834,0.7948,0.4375,0.8866,0.5293,47,47.0,31.24,65.89,0.4741,0.6201,1.0379,0.7561,0.9656,0.0,0.9656,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_mid_clear_medium,c0015,lesion,right,mid,clear,medial,medium,1770617361,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.729,0.4834,0.6704,0.4248,0.7876,0.542,60,60.0,51.85,34.47,1.5041,1.9471,0.4137,0.6305,0.0541,0.0,0.0541,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_mid_moderate_medium,c0015,lesion,right,mid,moderate,medial,medium,1141403408,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.6841,0.4834,0.6255,0.4248,0.7427,0.542,60,60.0,42.28,44.75,0.9447,1.4103,0.6709,0.6305,0.8639,0.0,0.8639,5,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_mid_on_structure_medium,c0015,lesion,right,mid,on_structure,lateral,medium,857228561,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.8301,0.4834,0.7715,0.4248,0.8887,0.542,60,60.0,42.14,67.9,0.6206,0.8625,0.9174,0.6305,0.9566,0.0,0.9566,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_mid_clear_large,c0015,lesion,right,mid,clear,medial,large,2097141943,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.7304,0.4834,0.6582,0.4111,0.8027,0.5557,74,74.0,44.28,37.77,1.1722,1.5363,0.4552,0.4744,0.0673,0.0,0.0673,5,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_mid_clear_large__null,c0015,null_edit,right,mid,clear,medial,large,2097141943,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.7304,0.4834,0.6582,0.4111,0.8027,0.5557,74,74.0,13.73,37.77,0.3636,0.2754,0.4552,0.4744,0.0,0.0,0.0,4,fraction_of_image,"Normal left lung parenchyma, no focal abnormality",0.3,7.5,200
c0015_right_mid_moderate_large,c0015,lesion,right,mid,moderate,medial,large,1602235205,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.6913,0.4834,0.619,0.4111,0.7635,0.5557,74,74.0,36.74,52.32,0.7022,1.0674,0.6354,0.4744,0.8947,0.0,0.8947,6,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_mid_on_structure_large,c0015,lesion,right,mid,on_structure,lateral,large,1170879328,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.8284,0.4834,0.7561,0.4111,0.9007,0.5557,74,74.0,45.55,68.6,0.664,0.9327,0.8568,0.4744,0.9184,0.0,0.9184,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_lower_clear_small,c0015,lesion,right,lower,clear,lateral,small,1412391671,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.8282,0.6874,0.7823,0.6415,0.8741,0.7333,47,47.0,45.0,35.95,1.2518,1.7152,0.6826,0.563,0.9713,0.0,0.9713,7,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_lower_moderate_small,c0015,lesion,right,lower,moderate,medial,small,1108983408,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.7402,0.6874,0.6943,0.6415,0.7861,0.7333,47,47.0,28.23,46.68,0.6047,0.7304,0.9636,0.563,0.6223,0.0,0.6223,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_lower_on_structure_small,c0015,lesion,right,lower,on_structure,medial,small,2090693592,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.6397,0.6874,0.5938,0.6415,0.6856,0.7333,47,47.0,6.79,34.99,0.1942,0.0979,1.1662,0.563,0.0,0.0,0.0,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_lower_clear_medium,c0015,lesion,right,lower,clear,lateral,medium,159724226,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.8076,0.6874,0.749,0.6288,0.8662,0.746,60,60.0,44.45,43.42,1.0237,1.3557,0.6895,0.4999,0.8039,0.0,0.8039,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_lower_moderate_medium,c0015,lesion,right,lower,moderate,medial,medium,1275473341,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.7402,0.6874,0.6816,0.6288,0.7988,0.746,60,60.0,27.26,50.29,0.5421,0.6283,0.9998,0.4999,0.45,0.0,0.45,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_lower_on_structure_medium,c0015,lesion,right,lower,on_structure,medial,medium,302416064,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.6729,0.6874,0.6143,0.6288,0.7314,0.746,60,60.0,9.42,42.15,0.2234,0.1757,1.1564,0.4999,0.1068,0.0,0.1068,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_lower_clear_large,c0015,lesion,right,lower,clear,lateral,large,1311097995,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.8186,0.6874,0.7463,0.6151,0.8909,0.7596,74,74.0,42.42,50.5,0.8401,1.1766,0.7143,0.4404,0.8965,0.0,0.8965,6,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_lower_clear_large__null,c0015,null_edit,right,lower,clear,lateral,large,1311097995,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.8186,0.6874,0.7463,0.6151,0.8909,0.7596,74,74.0,14.6,50.5,0.2892,0.0152,0.7143,0.4404,0.0,0.0,0.0,4,fraction_of_image,"Normal left lung parenchyma, no focal abnormality",0.3,7.5,200
c0015_right_lower_moderate_large,c0015,lesion,right,lower,moderate,medial,large,923264047,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.7402,0.6874,0.668,0.6151,0.8125,0.7596,74,74.0,25.01,48.39,0.5168,0.615,1.0313,0.4404,0.948,0.0,0.948,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0015_right_lower_on_structure_large,c0015,lesion,right,lower,on_structure,medial,large,432488510,2828,2320,254,0,2320,0.22069,50,0.5664,0.1191,0.9141,0.8477,0.6717,0.6874,0.5994,0.6151,0.7439,0.7596,74,74.0,11.63,53.04,0.2193,0.148,1.1419,0.4404,0.0725,0.0,0.0725,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_upper_clear_small,c0018,lesion,left,upper,clear,medial,small,1421839998,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.3416,0.2957,0.2957,0.2498,0.3875,0.3416,47,47.0,61.35,26.81,2.2884,3.0,0.6053,0.9232,0.9878,0.0,0.9878,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_upper_moderate_small,c0018,lesion,left,upper,moderate,lateral,small,1407627944,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.3145,0.2957,0.2686,0.2498,0.3604,0.3416,47,47.0,61.59,33.52,1.8375,2.6191,0.7464,0.9232,0.9884,0.0,0.9884,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_upper_on_structure_small,c0018,lesion,left,upper,on_structure,lateral,small,1172571264,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.2421,0.2957,0.1962,0.2498,0.288,0.3416,47,47.0,45.43,46.22,0.9831,1.0962,1.2028,0.9232,0.9707,0.0,0.9707,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_upper_clear_medium,c0018,lesion,left,upper,clear,medial,medium,1341910967,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.3762,0.2957,0.3176,0.2371,0.4348,0.3543,60,60.0,62.2,43.47,1.4308,1.995,0.6276,0.7112,0.9838,0.0,0.9838,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_upper_moderate_medium,c0018,lesion,left,upper,moderate,lateral,medium,1067117090,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.3145,0.2957,0.2559,0.2371,0.373,0.3543,60,60.0,67.76,51.62,1.3126,1.7915,0.7559,0.7112,0.9881,0.0,0.9881,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_upper_on_structure_medium,c0018,lesion,left,upper,on_structure,lateral,medium,323050265,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.2527,0.2957,0.1941,0.2371,0.3113,0.3543,60,60.0,51.01,51.76,0.9855,1.2261,1.1262,0.7112,0.9791,0.0,0.9791,1,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_upper_clear_large,c0018,lesion,left,upper,clear,medial,large,2057691059,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.3584,0.2957,0.2861,0.2235,0.4307,0.368,74,74.0,54.14,50.76,1.0666,1.4891,0.6431,0.5702,0.9856,0.0,0.9856,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_upper_clear_large__null,c0018,null_edit,left,upper,clear,medial,large,2057691059,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.3584,0.2957,0.2861,0.2235,0.4307,0.368,74,74.0,7.39,50.76,0.1456,0.0221,0.6431,0.5702,0.0,0.0,0.0,0,fraction_of_image,"Normal right lung parenchyma, no focal abnormality",0.3,7.5,200
c0018_left_upper_moderate_large,c0018,lesion,left,upper,moderate,lateral,large,1900854235,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.3145,0.2957,0.2422,0.2235,0.3867,0.368,74,74.0,68.12,52.56,1.2959,1.7543,0.759,0.5702,0.9806,0.0,0.9806,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_upper_on_structure_large,c0018,lesion,left,upper,on_structure,lateral,large,567065019,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.2642,0.2957,0.192,0.2235,0.3365,0.368,74,74.0,59.26,53.97,1.0981,1.3399,1.0612,0.5702,0.9581,0.0,0.9581,5,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_mid_clear_small,c0018,lesion,left,mid,clear,medial,small,306054301,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.3597,0.4658,0.3138,0.4199,0.4056,0.5117,47,47.0,51.27,28.8,1.7801,2.2545,0.6977,0.4391,0.9796,0.0,0.9796,1,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_mid_moderate_small,c0018,lesion,left,mid,moderate,lateral,small,1807269629,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.2873,0.4658,0.2414,0.4199,0.3332,0.5117,47,47.0,57.23,19.43,2.9457,3.6903,0.8838,0.4391,0.9901,0.0,0.9901,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_mid_on_structure_small,c0018,lesion,left,mid,on_structure,medial,small,852397131,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.3959,0.4658,0.35,0.4199,0.4418,0.5117,47,47.0,44.86,50.63,0.886,1.2222,0.9984,0.4391,0.9577,0.0,0.9577,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_mid_clear_medium,c0018,lesion,left,mid,clear,medial,medium,933442835,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.353,0.4658,0.2944,0.4072,0.4116,0.5244,60,60.0,58.91,32.95,1.7877,2.2615,0.7156,0.2902,0.97,0.0,0.97,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_mid_moderate_medium,c0018,lesion,left,mid,moderate,lateral,medium,1841819343,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.299,0.4658,0.2404,0.4072,0.3576,0.5244,60,60.0,62.89,24.18,2.6015,3.4584,0.8372,0.2902,0.9874,0.0,0.9874,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_mid_on_structure_medium,c0018,lesion,left,mid,on_structure,medial,medium,539712343,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.3916,0.4658,0.333,0.4072,0.4502,0.5244,60,60.0,44.44,55.06,0.8071,1.1633,0.9339,0.2902,0.3129,0.0,0.3129,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_mid_clear_large,c0018,lesion,left,mid,clear,medial,large,629479687,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.3396,0.4658,0.2673,0.3936,0.4118,0.5381,74,74.0,63.8,37.22,1.7143,2.1902,0.7361,0.2042,0.9687,0.0,0.9687,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_mid_clear_large__null,c0018,null_edit,left,mid,clear,medial,large,629479687,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.3396,0.4658,0.2673,0.3936,0.4118,0.5381,74,74.0,9.68,37.22,0.2602,0.0626,0.7361,0.2042,0.0,0.0,0.0,0,fraction_of_image,"Normal right lung parenchyma, no focal abnormality",0.3,7.5,200
c0018_left_mid_moderate_large,c0018,lesion,left,mid,moderate,medial,large,303648815,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.371,0.4658,0.2987,0.3936,0.4432,0.5381,74,74.0,48.62,53.79,0.9039,1.1862,0.8077,0.2042,0.9719,0.0,0.9719,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_mid_on_structure_large,c0018,lesion,left,mid,on_structure,lateral,large,1678059280,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.2642,0.4658,0.192,0.3936,0.3365,0.5381,74,74.0,60.91,56.69,1.0745,1.3747,0.893,0.2042,0.9788,0.0,0.9788,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_lower_clear_small,c0018,lesion,left,lower,clear,medial,small,185601690,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.3597,0.6359,0.3138,0.59,0.4056,0.6818,47,47.0,24.03,30.4,0.7906,1.0742,0.7521,0.2567,0.8104,0.0,0.8104,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_lower_moderate_small,c0018,lesion,left,lower,moderate,lateral,small,1527643272,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.233,0.6359,0.1871,0.59,0.2789,0.6818,47,47.0,13.02,39.43,0.3303,0.3309,0.8664,0.2567,0.8339,0.0,0.8339,5,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_lower_on_structure_small,c0018,lesion,left,lower,on_structure,lateral,small,1279232400,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.3145,0.6359,0.2686,0.59,0.3604,0.6818,47,47.0,56.91,24.9,2.2856,3.3346,0.8975,0.2567,0.9857,0.0,0.9857,1,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_lower_clear_medium,c0018,lesion,left,lower,clear,medial,medium,162800637,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.353,0.6359,0.2944,0.5773,0.4116,0.6945,60,60.0,38.42,37.22,1.0321,1.3769,0.787,0.1305,0.9788,0.0,0.9788,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_lower_moderate_medium,c0018,lesion,left,lower,moderate,lateral,medium,1387516372,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.2604,0.6359,0.2019,0.5773,0.319,0.6945,60,60.0,39.54,36.09,1.0955,1.4296,0.8476,0.1305,0.9881,0.0,0.9881,1,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_lower_on_structure_medium,c0018,lesion,left,lower,on_structure,lateral,medium,1586277283,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.2913,0.6359,0.2327,0.5773,0.3499,0.6945,60,60.0,57.5,31.63,1.8177,2.5424,0.8726,0.1305,0.9893,0.0,0.9893,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_lower_clear_large,c0018,lesion,left,lower,clear,medial,large,833035121,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.3584,0.6359,0.2861,0.5636,0.4307,0.7082,74,74.0,32.68,45.83,0.713,0.9018,0.8033,0.0688,0.9785,0.0,0.9785,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_lower_clear_large__null,c0018,null_edit,left,lower,clear,medial,large,833035121,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.3584,0.6359,0.2861,0.5636,0.4307,0.7082,74,74.0,11.11,45.83,0.2425,0.1785,0.8033,0.0688,0.0,0.0,0.0,0,fraction_of_image,"Normal right lung parenchyma, no focal abnormality",0.3,7.5,200
c0018_left_lower_moderate_large,c0018,lesion,left,lower,moderate,lateral,large,929464707,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.3082,0.6359,0.2359,0.5636,0.3804,0.7082,74,74.0,53.82,37.07,1.4521,2.1289,0.8396,0.0688,0.9816,0.0,0.9816,1,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_left_lower_on_structure_large,c0018,lesion,left,lower,on_structure,lateral,large,1205994813,3920,3612,154,0,3612,0.14175,45,0.1758,0.1621,0.4531,0.7695,0.2956,0.6359,0.2233,0.5636,0.3679,0.7082,74,74.0,48.25,37.73,1.2788,1.9715,0.8492,0.0688,0.9834,0.0,0.9834,1,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0018_right_upper_clear_small,c0018,lesion,right,upper,clear,medial,small,1617515969,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6418,0.289,0.5959,0.2431,0.6877,0.3349,47,47.0,40.73,26.37,1.5442,1.9742,0.5243,0.798,0.9771,0.0,0.9771,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0018_right_upper_moderate_small,c0018,lesion,right,upper,moderate,medial,small,728855223,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6914,0.289,0.6455,0.2431,0.7373,0.3349,47,47.0,62.2,31.17,1.9958,2.6454,0.7302,0.798,0.9897,0.0,0.9897,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0018_right_upper_on_structure_small,c0018,lesion,right,upper,on_structure,lateral,small,422429435,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.7575,0.289,0.7116,0.2431,0.8034,0.3349,47,47.0,37.07,42.23,0.8777,1.1629,1.074,0.798,0.9747,0.0,0.9747,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0018_right_upper_clear_medium,c0018,lesion,right,upper,clear,medial,medium,134604258,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6221,0.289,0.5635,0.2304,0.6807,0.3476,60,60.0,65.46,51.54,1.2701,1.6748,0.5636,0.6201,0.9437,0.0,0.9437,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0018_right_upper_moderate_medium,c0018,lesion,right,upper,moderate,medial,medium,1900601769,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6914,0.289,0.6328,0.2304,0.75,0.3476,60,60.0,67.39,46.65,1.4445,1.9457,0.738,0.6201,0.9848,0.0,0.9848,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0018_right_upper_on_structure_medium,c0018,lesion,right,upper,on_structure,lateral,medium,1713502086,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.7469,0.289,0.6883,0.2304,0.8055,0.3476,60,60.0,46.54,45.48,1.0232,1.3907,1.0147,0.6201,0.9682,0.0,0.9682,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
